algorithm,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,split3_train_AUC,split4_train_AUC,mean_train_AUC,std_train_AUC,split0_test_RECALL,split1_test_RECALL,split2_test_RECALL,split3_test_RECALL,split4_test_RECALL,mean_test_RECALL,std_test_RECALL,rank_test_RECALL,split0_train_RECALL,split1_train_RECALL,split2_train_RECALL,split3_train_RECALL,split4_train_RECALL,mean_train_RECALL,std_train_RECALL,split0_test_PRECISION,split1_test_PRECISION,split2_test_PRECISION,split3_test_PRECISION,split4_test_PRECISION,mean_test_PRECISION,std_test_PRECISION,rank_test_PRECISION,split0_train_PRECISION,split1_train_PRECISION,split2_train_PRECISION,split3_train_PRECISION,split4_train_PRECISION,mean_train_PRECISION,std_train_PRECISION,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_train_F1,split1_train_F1,split2_train_F1,split3_train_F1,split4_train_F1,mean_train_F1,std_train_F1
Decision Tree,37.36866388320923,2.563546399452272,0.04375004768371582,0.006251216502849684,{},0.5494763519403089,0.5855782138000767,0.5955663156793696,0.5561792120788139,0.6077550980379337,0.5789109246716662,0.022525252136346163,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.12790697674418605,0.19767441860465115,0.22093023255813954,0.13953488372093023,0.2441860465116279,0.18604629544758838,0.04533363330355666,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.034375,0.056666666666666664,0.05637982195845697,0.039735099337748346,0.06422018348623854,0.050275290993654846,0.011282598678149392,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05418719211822661,0.08808290155440414,0.08983451536643025,0.06185567010309278,0.1016949152542373,0.07913094055795007,0.01802469396058078,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
