algorithm,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,split3_train_AUC,split4_train_AUC,mean_train_AUC,std_train_AUC,split0_test_RECALL,split1_test_RECALL,split2_test_RECALL,split3_test_RECALL,split4_test_RECALL,mean_test_RECALL,std_test_RECALL,rank_test_RECALL,split0_train_RECALL,split1_train_RECALL,split2_train_RECALL,split3_train_RECALL,split4_train_RECALL,mean_train_RECALL,std_train_RECALL,split0_test_PRECISION,split1_test_PRECISION,split2_test_PRECISION,split3_test_PRECISION,split4_test_PRECISION,mean_test_PRECISION,std_test_PRECISION,rank_test_PRECISION,split0_train_PRECISION,split1_train_PRECISION,split2_train_PRECISION,split3_train_PRECISION,split4_train_PRECISION,mean_train_PRECISION,std_train_PRECISION,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_train_F1,split1_train_F1,split2_train_F1,split3_train_F1,split4_train_F1,mean_train_F1,std_train_F1
Naive Bayes,0.2666966438293457,0.009358447661162115,0.12733697891235352,0.007431777440374904,{},0.5047794053554618,0.506139190579129,0.49029736585195777,0.47033745012019096,0.49763813247379873,0.4938386751480486,0.013040441064591672,1,0.49263599034158584,0.492222478586193,0.5050151580116132,0.5006692168684872,0.494431920888719,0.49699495293931967,0.005023347578954207,1.0,1.0,0.9883720930232558,0.9883720930232558,1.0,0.995348880445366,0.005696478948218911,1,0.9941860465116279,0.9941860465116279,0.997093023255814,0.997093023255814,0.9941860465116279,0.9953488372093023,0.0014241219434785943,0.008017152978465555,0.008017900428864442,0.007936507936507936,0.00792393026941363,0.008024633759447607,0.007984025436816181,4.418868855189739e-05,1,0.007974258533855624,0.007974072606029519,0.00800111969021904,0.007997575079276254,0.007972399645671127,0.007983885111010312,1.2691084330310319e-05,0.01590677887727735,0.015908250092489827,0.0157465728047425,0.01572181633219273,0.015921503286124225,0.01584098499710736,8.769374245505776e-05,1,0.015821613619541083,0.015821247658039,0.015874852474949668,0.015867875647668395,0.01581795476619953,0.015840708833279534,2.5159237542813664e-05
